,0,1
72,0.4250710244689669,0.9772727272727273
73,0.4216103266392435,0.9704545454545455
74,0.42627546936273575,0.975
75,0.4211556560226849,0.9704545454545455
76,0.4244529317532267,0.9795454545454545
77,0.41970681824854444,0.9818181818181818
78,0.42175606318882536,0.9727272727272728
79,0.4223094029085977,0.9795454545454545
80,0.43008476176432203,0.9659090909090909
81,0.4256767194185938,0.9704545454545455
82,0.41085781369890484,0.9772727272727273
83,0.41945713864905493,0.9772727272727273
84,0.42254482954740524,0.9772727272727273
85,0.4290112539061478,0.9659090909090909
86,0.4133734628558159,0.9772727272727273
87,0.42910678152527126,0.9727272727272728
88,0.4220018557139805,0.9818181818181818
89,0.42195545562676023,0.9681818181818181
90,0.43726073897310663,0.9613636363636363
91,0.41295307502150536,0.9818181818181818
92,0.41851907649210524,0.975
93,0.4184505471161434,0.9772727272727273
94,0.41796563246420454,0.9772727272727273
95,0.41671176520841463,0.9681818181818181
96,0.413221891437258,0.9818181818181818
97,0.415093620972974,0.9795454545454545
98,0.41934602175440105,0.9818181818181818
99,0.4320634348051889,0.9727272727272728
100,0.41828962096146177,0.9772727272727273
101,0.41496639805180685,0.9772727272727273
102,0.41670280588524683,0.9795454545454545
103,0.418224678507873,0.975
104,0.4112510138324329,0.9704545454545455
105,0.41806253019188133,0.9795454545454545
106,0.4315224460193089,0.9681818181818181
107,0.42644377584968296,0.9818181818181818
108,0.4139010709311281,0.9772727272727273
109,0.4223812882389341,0.9772727272727273
110,0.4105021448007652,0.9840909090909091
111,0.4138683208397457,0.9795454545454545
112,0.4165732700909887,0.9704545454545455
113,0.4219662483249392,0.975
114,0.4153699832303183,0.9659090909090909
115,0.41977534549576895,0.9795454545454545
116,0.4163901082106999,0.9681818181818181
117,0.4338283842163427,0.9704545454545455
118,0.41858640206711634,0.9795454545454545
119,0.4233412407338619,0.9681818181818181
120,0.4218520713703973,0.9772727272727273
121,0.4148348239915712,0.9659090909090909
122,0.4154707821352141,0.975
123,0.4171068828020777,0.9795454545454545
124,0.4152257367968559,0.9772727272727273
125,0.4287711222256933,0.9704545454545455
126,0.4168404856962817,0.9727272727272728
127,0.4162022631083216,0.9795454545454545
128,0.4169086217880249,0.9659090909090909
129,0.40738173574209213,0.9795454545454545
130,0.4102432695882661,0.9795454545454545
131,0.406421179750136,0.9795454545454545
132,0.42201199382543564,0.9795454545454545
133,0.4129249315176691,0.9795454545454545
134,0.4136027305253914,0.9818181818181818
135,0.4226612320968083,0.9727272727272728
136,0.41384673437901903,0.9818181818181818
137,0.41593495437077116,0.9818181818181818
138,0.40887205622025896,0.9818181818181818
139,0.4111641677362578,0.9863636363636363
140,0.4199838154017925,0.9795454545454545
141,0.41189094898956163,0.9795454545454545
142,0.413058911051069,0.9818181818181818
143,0.42255296238831114,0.9772727272727273
144,0.41565091269356863,0.9818181818181818
145,0.4166507066360542,0.9727272727272728
146,0.4183546836887087,0.9840909090909091
147,0.40988012350031305,0.9818181818181818
148,0.41358133192573276,0.9818181818181818
149,0.4138746594211885,0.9795454545454545
150,0.41341036717806545,0.9795454545454545
151,0.4155864662357739,0.9818181818181818
152,0.417223865964583,0.9795454545454545
153,0.4115984583539622,0.9818181818181818
154,0.41304088064602446,0.9772727272727273
155,0.4104919210076332,0.9818181818181818
156,0.40541825124195646,0.9795454545454545
157,0.41053167837006704,0.9704545454545455
158,0.4135509862431458,0.9795454545454545
159,0.40709997713565826,0.9795454545454545
160,0.41608644489731106,0.9795454545454545
161,0.40810213663748335,0.9818181818181818
162,0.4168613574334553,0.9818181818181818
163,0.40959221550396513,0.9772727272727273
164,0.40821125571216854,0.9818181818181818
165,0.41701842099428177,0.9818181818181818
166,0.4158078708818981,0.9795454545454545
167,0.4220300263592175,0.9795454545454545
168,0.4071160113172872,0.9795454545454545
169,0.4128130227327347,0.9795454545454545
170,0.411467113665172,0.9840909090909091
171,0.4075574893504381,0.9818181818181818
172,0.41241773324353354,0.9840909090909091
173,0.4081247661794935,0.9840909090909091
174,0.4136502093502453,0.9772727272727273
175,0.408724202641419,0.9795454545454545
176,0.41094712700162617,0.9863636363636363
177,0.4184329616171973,0.9727272727272728
178,0.4143206381372043,0.9795454545454545
179,0.4136449982013021,0.9840909090909091
180,0.40986233736787525,0.9840909090909091
181,0.41806246020964216,0.9772727272727273
182,0.41253772590841564,0.9772727272727273
183,0.41025647095271517,0.9772727272727273
184,0.41012140682765413,0.9840909090909091
185,0.4110585866229875,0.9818181818181818
186,0.409471083432436,0.9795454545454545
187,0.40709186664649416,0.9818181818181818
188,0.41067049013716833,0.9840909090909091
189,0.4130589392568384,0.9840909090909091
190,0.40724305010267664,0.9795454545454545
191,0.41519759808267864,0.9795454545454545
192,0.41682230468307224,0.9795454545454545
193,0.40760729195816175,0.9818181818181818
194,0.40498511652861324,0.9840909090909091
195,0.4098245379115854,0.9840909090909091
196,0.4028124532529286,0.9863636363636363
197,0.4084734874112265,0.9840909090909091
198,0.40668763699276106,0.9840909090909091
199,0.40740249891366276,0.9795454545454545
